time,stance,t_swing,tau,contact_l,contact_r,has_lifted,step_x,step_y,des_x,des_y,des_z,vx_des,vy_des,vz_des,act_x,act_y,act_z,switched
12.842000,0,0.138000,0.690000,1,0,1,-0.028274,0.001477,-0.552490,-0.011045,0.037797,-0.271785,0.005080,-0.441459,-0.568052,-0.010114,0.036814,0
12.842000,0,0.140000,0.700000,1,0,1,-0.028274,0.001477,-0.553028,-0.011035,0.036894,-0.266247,0.005031,-0.461645,-0.568194,-0.010032,0.035867,0
12.846000,0,0.142000,0.710000,1,0,1,-0.028274,0.001477,-0.553556,-0.011024,0.035951,-0.261054,0.005196,-0.481376,-0.568273,-0.009869,0.033858,0
12.848000,0,0.144000,0.720000,1,0,1,-0.028274,0.001477,-0.554073,-0.011014,0.034969,-0.255856,0.005444,-0.500632,-0.568199,-0.009782,0.032775,0
12.850000,0,0.146000,0.730000,1,0,1,-0.028274,0.001477,-0.554579,-0.011003,0.033949,-0.250351,0.005660,-0.519393,-0.568199,-0.009782,0.032775,0
12.852000,0,0.148000,0.740000,1,0,1,-0.028274,0.001477,-0.555074,-0.010991,0.032892,-0.245078,0.006317,-0.537642,-0.568126,-0.009636,0.031696,0
12.854000,0,0.150000,0.750000,1,0,1,-0.028274,0.001477,-0.555559,-0.010977,0.031799,-0.239689,0.007020,-0.555360,-0.567940,-0.009562,0.030544,0
12.856000,0,0.152000,0.760000,1,0,1,-0.028274,0.001477,-0.556034,-0.010963,0.030671,-0.234682,0.007697,-0.572531,-0.567479,-0.009433,0.028065,0
12.858000,0,0.154000,0.770000,1,0,1,-0.028274,0.001477,-0.556498,-0.010946,0.029509,-0.229652,0.008484,-0.589136,-0.567179,-0.009344,0.026776,0
12.860000,0,0.156000,0.780000,1,0,1,-0.028274,0.001477,-0.556952,-0.010929,0.028314,-0.224151,0.009169,-0.605160,-0.567179,-0.009344,0.026776,0
12.862000,0,0.158000,0.790000,1,0,1,-0.022780,0.000146,-0.557358,-0.010918,0.027089,-0.182590,0.001126,-0.620586,-0.567179,-0.009344,0.026776,0
12.862000,0,0.160000,0.800000,1,0,1,-0.022780,0.000146,-0.557685,-0.010923,0.025833,-0.145266,-0.005579,-0.635400,-0.566503,-0.009175,0.024119,0
12.866000,0,0.162000,0.810000,1,0,1,-0.022780,0.000146,-0.557942,-0.010940,0.024547,-0.111995,-0.011025,-0.649588,-0.565676,-0.009023,0.021330,0
12.868000,0,0.164000,0.820000,1,0,1,-0.022780,0.000146,-0.558135,-0.010967,0.023235,-0.081571,-0.015833,-0.663134,-0.565676,-0.009023,0.021330,0
12.870000,0,0.166000,0.830000,1,0,1,-0.022780,0.000146,-0.558271,-0.011003,0.021895,-0.054336,-0.019864,-0.676025,-0.565070,-0.008973,0.019890,0
12.872000,0,0.168000,0.840000,1,0,1,-0.022780,0.000146,-0.558353,-0.011046,0.020531,-0.028120,-0.023183,-0.688250,-0.564147,-0.008957,0.018449,0
12.872000,0,0.170000,0.850000,1,0,1,-0.022780,0.000146,-0.558386,-0.011095,0.019143,-0.005385,-0.025593,-0.699795,-0.563266,-0.008911,0.016969,0
12.876000,0,0.172000,0.860000,1,0,1,-0.022780,0.000146,-0.558380,-0.011147,0.017732,0.010612,-0.026740,-0.710650,-0.561380,-0.008822,0.013924,0
12.878000,0,0.174000,0.870000,1,0,1,-0.022780,0.000146,-0.558346,-0.011201,0.016301,0.023458,-0.026844,-0.720803,-0.560262,-0.008794,0.012369,0
12.880000,0,0.176000,0.880000,1,0,1,-0.022780,0.000146,-0.558288,-0.011254,0.014850,0.034026,-0.026587,-0.730245,-0.560262,-0.008794,0.012369,0
12.880000,0,0.178000,0.890000,1,0,1,-0.022780,0.000146,-0.558207,-0.011306,0.013380,0.046391,-0.025689,-0.738966,-0.558939,-0.008830,0.010798,0
12.882000,0,0.180000,0.900000,1,0,1,-0.022780,0.000146,-0.558105,-0.011356,0.011894,0.054820,-0.023840,-0.746958,-0.557856,-0.008857,0.009200,0
12.886000,0,0.182000,0.910000,1,0,1,-0.017471,-0.001425,-0.557846,-0.011444,0.010393,0.199125,-0.062469,-0.754213,-0.555759,-0.008948,0.005916,0
12.888000,0,0.184000,0.920000,1,0,1,-0.017471,-0.001425,-0.557360,-0.011592,0.008878,0.283031,-0.084433,-0.760723,-0.555759,-0.008948,0.005916,0
12.890000,0,0.186000,0.930000,1,0,1,-0.017471,-0.001425,-0.556762,-0.011767,0.007350,0.312522,-0.090191,-0.766483,-0.555057,-0.008852,0.004240,0
12.890000,0,0.188000,0.940000,1,0,1,-0.017471,-0.001425,-0.556124,-0.011949,0.005812,0.323823,-0.091919,-0.771487,-0.553286,-0.009078,0.002547,0
12.896000,1,0.000000,0.000000,1,1,0,-0.017471,-0.001425,-0.534829,-0.011609,-0.003557,-0.010200,0.000299,0.785398,-0.534819,-0.011609,-0.004079,1
12.896000,1,0.002000,0.010000,1,1,0,-0.017471,-0.001425,-0.534859,-0.011608,-0.001986,-0.019712,0.000624,0.785011,-0.534729,-0.011380,-0.004082,0
12.898000,1,0.004000,0.020000,1,1,0,-0.017471,-0.001425,-0.534907,-0.011606,-0.000417,-0.028643,0.000981,0.783848,-0.534685,-0.011152,-0.004080,0
12.900000,1,0.006000,0.030000,1,1,0,-0.017471,-0.001425,-0.534973,-0.011604,0.001149,-0.037071,0.001174,0.781913,-0.534665,-0.011558,-0.003977,0
12.900000,1,0.008000,0.040000,1,1,0,-0.017471,-0.001425,-0.535055,-0.011601,0.002710,-0.045202,0.001592,0.779205,-0.535011,-0.010928,-0.003576,0
12.904000,1,0.010000,0.050000,1,1,0,-0.017471,-0.001425,-0.535154,-0.011598,0.004265,-0.053067,0.002062,0.775729,-0.535706,-0.011440,-0.001352,0
12.906000,1,0.012000,0.060000,1,1,0,-0.017471,-0.001425,-0.535267,-0.011593,0.005812,-0.060720,0.002527,0.771487,-0.535999,-0.012048,0.000207,0
12.908000,1,0.014000,0.070000,1,1,0,-0.017471,-0.001425,-0.535396,-0.011588,0.007350,-0.068195,0.002981,0.766483,-0.535999,-0.012048,0.000207,0
12.910000,1,0.016000,0.080000,0,1,1,-0.017471,-0.001425,-0.535540,-0.011581,0.008878,-0.075364,0.003379,0.760723,-0.536019,-0.012904,0.001730,0
12.910000,1,0.018000,0.090000,0,1,1,-0.001466,-0.007059,-0.535692,-0.011576,0.010393,-0.076625,0.001749,0.754213,-0.536019,-0.012904,0.001730,0
12.914000,1,0.020000,0.100000,0,1,1,-0.001466,-0.007059,-0.535846,-0.011574,0.011894,-0.077401,-0.000046,0.746958,-0.535856,-0.015847,0.005837,0
12.916000,1,0.022000,0.110000,0,1,1,-0.001466,-0.007059,-0.536002,-0.011576,0.013380,-0.078140,-0.001802,0.738966,-0.535856,-0.015847,0.005837,0
12.918000,1,0.024000,0.120000,0,1,1,-0.001466,-0.007059,-0.536158,-0.011582,0.014850,-0.078453,-0.003733,0.730245,-0.535118,-0.017214,0.007275,0
12.920000,1,0.026000,0.130000,0,1,1,-0.001466,-0.007059,-0.536316,-0.011591,0.016301,-0.078956,-0.005494,0.720803,-0.535866,-0.017650,0.008568,0
12.920000,1,0.028000,0.140000,0,1,1,-0.001466,-0.007059,-0.536474,-0.011604,0.017732,-0.079101,-0.007384,0.710650,-0.535270,-0.018750,0.010147,0
12.928000,1,0.030000,0.150000,0,1,1,-0.001466,-0.007059,-0.536632,-0.011621,0.019143,-0.079402,-0.009142,0.699795,-0.536018,-0.019697,0.013228,0
12.928000,1,0.032000,0.160000,0,1,1,-0.001466,-0.007059,-0.536791,-0.011641,0.020531,-0.079619,-0.010894,0.688250,-0.536081,-0.020256,0.014869,0
12.928000,1,0.034000,0.170000,0,1,1,-0.001466,-0.007059,-0.536951,-0.011664,0.021895,-0.079740,-0.012648,0.676025,-0.536151,-0.020762,0.016473,0
12.932000,1,0.036000,0.180000,0,1,1,-0.001466,-0.007059,-0.537110,-0.011691,0.023235,-0.079687,-0.014458,0.663134,-0.536406,-0.021566,0.019526,0
12.934000,1,0.038000,0.190000,0,1,1,-0.001466,-0.007059,-0.537269,-0.011722,0.024547,-0.079612,-0.016220,0.649588,-0.536406,-0.021566,0.019526,0
12.936000,1,0.040000,0.200000,0,1,1,-0.010396,-0.005684,-0.537432,-0.011755,0.025833,-0.083466,-0.017370,0.635400,-0.536388,-0.021901,0.021039,0
12.936000,1,0.042000,0.210000,0,1,1,-0.010396,-0.005684,-0.537603,-0.011791,0.027089,-0.087245,-0.018512,0.620586,-0.536858,-0.022057,0.022414,0
12.940000,1,0.044000,0.220000,0,1,1,-0.010396,-0.005684,-0.537781,-0.011830,0.028314,-0.090788,-0.019702,0.605160,-0.537511,-0.022229,0.025199,0
12.942000,1,0.046000,0.230000,0,1,1,-0.010396,-0.005684,-0.537966,-0.011870,0.029509,-0.094157,-0.020896,0.589136,-0.537913,-0.022210,0.026558,0
12.944000,1,0.048000,0.240000,0,1,1,-0.010396,-0.005684,-0.538158,-0.011913,0.030671,-0.097407,-0.022052,0.572531,-0.537913,-0.022210,0.026558,0
12.946000,1,0.050000,0.250000,0,1,1,-0.010396,-0.005684,-0.538356,-0.011958,0.031799,-0.100483,-0.023211,0.555360,-0.538360,-0.022133,0.027880,0
12.946000,1,0.052000,0.260000,0,1,1,-0.010396,-0.005684,-0.538560,-0.012006,0.032892,-0.103383,-0.024372,0.537642,-0.538848,-0.022001,0.029156,0
12.950000,1,0.054000,0.270000,0,1,1,-0.010396,-0.005684,-0.538769,-0.012056,0.033949,-0.106049,-0.025575,0.519393,-0.539949,-0.021594,0.031564,0
12.952000,1,0.056000,0.280000,0,1,1,-0.010396,-0.005684,-0.538984,-0.012108,0.034969,-0.108546,-0.026775,0.500632,-0.540561,-0.021317,0.032698,0
12.954000,1,0.058000,0.290000,0,1,1,-0.010396,-0.005684,-0.539203,-0.012163,0.035951,-0.110932,-0.027931,0.481376,-0.540561,-0.021317,0.032698,0
12.956000,1,0.060000,0.300000,0,1,1,-0.010396,-0.005684,-0.539427,-0.012220,0.036894,-0.113151,-0.029078,0.461645,-0.541206,-0.020998,0.033787,0
12.956000,1,0.062000,0.310000,0,1,1,-0.010396,-0.005684,-0.539656,-0.012279,0.037797,-0.115207,-0.030212,0.441459,-0.541880,-0.020640,0.034833,0
12.960000,1,0.064000,0.320000,0,1,1,-0.016060,-0.003543,-0.539891,-0.012340,0.038660,-0.120678,-0.029986,0.420837,-0.543301,-0.019832,0.036795,0
12.962000,1,0.066000,0.330000,0,1,1,-0.016060,-0.003543,-0.540138,-0.012399,0.039480,-0.125888,-0.029778,0.399800,-0.544044,-0.019387,0.037709,0
12.964000,1,0.068000,0.340000,0,1,1,-0.016060,-0.003543,-0.540395,-0.012459,0.040259,-0.130887,-0.029563,0.378368,-0.544044,-0.019387,0.037709,0
12.964000,1,0.070000,0.350000,0,1,1,-0.016060,-0.003543,-0.540661,-0.012518,0.040994,-0.135630,-0.029359,0.356563,-0.544806,-0.018922,0.038578,0
12.968000,1,0.072000,0.360000,0,1,1,-0.016060,-0.003543,-0.540937,-0.012576,0.041685,-0.140096,-0.029173,0.334406,-0.546391,-0.017951,0.040192,0
12.970000,1,0.074000,0.370000,0,1,1,-0.016060,-0.003543,-0.541222,-0.012634,0.042331,-0.144326,-0.028984,0.311919,-0.547208,-0.017450,0.040934,0
12.972000,1,0.076000,0.380000,0,1,1,-0.016060,-0.003543,-0.541514,-0.012692,0.042932,-0.148347,-0.028786,0.289124,-0.547208,-0.017450,0.040934,0
12.974000,1,0.078000,0.390000,0,1,1,-0.016060,-0.003543,-0.541815,-0.012749,0.043487,-0.152138,-0.028580,0.266044,-0.548034,-0.016947,0.041631,0
12.974000,1,0.080000,0.400000,0,1,1,-0.016060,-0.003543,-0.542123,-0.012806,0.043996,-0.155697,-0.028366,0.242701,-0.548857,-0.016452,0.042278,0
12.978000,1,0.082000,0.410000,0,1,1,-0.016060,-0.003543,-0.542438,-0.012863,0.044458,-0.159013,-0.028134,0.219119,-0.550493,-0.015492,0.043418,0
12.980000,1,0.084000,0.420000,0,1,1,-0.016060,-0.003543,-0.542759,-0.012919,0.044872,-0.162713,-0.027638,0.195321,-0.551936,-0.014770,0.043917,0
12.982000,1,0.086000,0.430000,0,1,1,-0.016060,-0.003543,-0.543088,-0.012973,0.045239,-0.166187,-0.027143,0.171329,-0.551936,-0.014770,0.043917,0
12.984000,1,0.088000,0.440000,0,1,1,-0.016060,-0.003543,-0.543424,-0.013027,0.045558,-0.169441,-0.026644,0.147169,-0.552755,-0.014327,0.044365,0
12.984000,1,0.090000,0.450000,0,1,1,-0.018932,-0.002515,-0.543769,-0.013079,0.045828,-0.175275,-0.025138,0.122863,-0.553556,-0.013906,0.044771,0
12.988000,1,0.092000,0.460000,0,1,1,-0.018932,-0.002515,-0.544124,-0.013128,0.046049,-0.180112,-0.023852,0.098436,-0.554474,-0.013321,0.045408,0
12.990000,1,0.094000,0.470000,0,1,1,-0.018932,-0.002515,-0.544489,-0.013174,0.046221,-0.184673,-0.022556,0.073912,-0.555228,-0.012950,0.045664,0
12.990000,1,0.096000,0.480000,0,1,1,-0.018932,-0.002515,-0.544863,-0.013218,0.046345,-0.188928,-0.021293,0.049316,-0.555228,-0.012950,0.045664,0
12.992000,1,0.098000,0.490000,0,1,1,-0.018932,-0.002515,-0.545244,-0.013260,0.046419,-0.192933,-0.020009,0.024670,-0.555978,-0.012601,0.045885,0
12.996000,1,0.100000,0.500000,0,1,1,-0.018932,-0.002515,-0.545633,-0.013298,0.046443,-0.196006,-0.018781,-0.000000,-0.556825,-0.012103,0.046182,0
12.998000,1,0.102000,0.510000,0,1,1,-0.018932,-0.002515,-0.546028,-0.013335,0.046419,-0.198796,-0.017588,-0.024670,-0.556825,-0.012103,0.046182,0
13.000000,1,0.104000,0.520000,0,1,1,-0.018932,-0.002515,-0.546429,-0.013368,0.046345,-0.202186,-0.016215,-0.049316,-0.558081,-0.011736,0.046313,0
13.000000,1,0.106000,0.530000,0,1,1,-0.018932,-0.002515,-0.546837,-0.013399,0.046221,-0.205336,-0.014821,-0.073912,-0.558727,-0.011513,0.046362,0
13.004000,1,0.108000,0.540000,0,1,1,-0.018932,-0.002515,-0.547251,-0.013428,0.046049,-0.209080,-0.013352,-0.098436,-0.560413,-0.011168,0.046329,0
13.006000,1,0.110000,0.550000,0,1,1,-0.018932,-0.002515,-0.547673,-0.013453,0.045828,-0.212525,-0.011897,-0.122863,-0.560945,-0.011058,0.046187,0
13.008000,1,0.112000,0.560000,0,1,1,-0.018932,-0.002515,-0.548101,-0.013475,0.045558,-0.215603,-0.010494,-0.147169,-0.560945,-0.011058,0.046187,0
13.008000,1,0.114000,0.570000,0,1,1,-0.018932,-0.002515,-0.548534,-0.013495,0.045239,-0.217564,-0.009031,-0.171329,-0.560958,-0.010941,0.045926,0
13.010000,1,0.116000,0.580000,0,1,1,-0.019524,-0.002554,-0.548973,-0.013512,0.044872,-0.221125,-0.007719,-0.195321,-0.561880,-0.010929,0.045784,0
13.014000,1,0.118000,0.590000,0,1,1,-0.019524,-0.002554,-0.549419,-0.013526,0.044458,-0.224447,-0.006364,-0.219119,-0.562654,-0.010912,0.045213,0
13.016000,1,0.120000,0.600000,0,1,1,-0.019524,-0.002554,-0.549870,-0.013537,0.043996,-0.226708,-0.004753,-0.242701,-0.562626,-0.010812,0.044735,0
13.016000,1,0.122000,0.610000,0,1,1,-0.019524,-0.002554,-0.550325,-0.013545,0.043487,-0.228566,-0.003215,-0.266044,-0.562626,-0.010812,0.044735,0
13.018000,1,0.124000,0.620000,0,1,1,-0.019524,-0.002554,-0.550785,-0.013550,0.042932,-0.230944,-0.001989,-0.289124,-0.563289,-0.010999,0.044418,0
13.022000,1,0.126000,0.630000,0,1,1,-0.019524,-0.002554,-0.551249,-0.013553,0.042331,-0.233125,-0.000708,-0.311919,-0.563769,-0.011189,0.043473,0
13.024000,1,0.128000,0.640000,0,1,1,-0.019524,-0.002554,-0.551717,-0.013552,0.041685,-0.234427,0.001074,-0.334406,-0.563725,-0.011110,0.042810,0
13.026000,1,0.130000,0.650000,0,1,1,-0.019524,-0.002554,-0.552187,-0.013548,0.040994,-0.235515,0.002846,-0.356563,-0.563899,-0.011244,0.042216,0
13.028000,1,0.132000,0.660000,0,1,1,-0.019524,-0.002554,-0.552659,-0.013541,0.040259,-0.236145,0.004513,-0.378368,-0.563899,-0.011244,0.042216,0
13.030000,1,0.134000,0.670000,0,1,1,-0.019524,-0.002554,-0.553131,-0.013530,0.039480,-0.236579,0.006168,-0.399800,-0.564035,-0.011395,0.041581,0
13.030000,1,0.136000,0.680000,0,1,1,-0.019524,-0.002554,-0.553605,-0.013517,0.038660,-0.237206,0.007058,-0.420837,-0.564260,-0.011803,0.041034,0
13.034000,1,0.138000,0.690000,0,1,1,-0.019524,-0.002554,-0.554080,-0.013501,0.037797,-0.237409,0.008825,-0.441459,-0.564191,-0.011930,0.039389,0
13.036000,1,0.140000,0.700000,0,1,1,-0.016285,-0.003545,-0.554544,-0.013485,0.036894,-0.226895,0.007330,-0.461645,-0.564166,-0.012127,0.038522,0
13.038000,1,0.142000,0.710000,0,1,1,-0.016285,-0.003545,-0.554988,-0.013472,0.035951,-0.216907,0.005995,-0.481376,-0.564125,-0.012327,0.037633,0
13.040000,1,0.144000,0.720000,0,1,1,-0.016285,-0.003545,-0.555412,-0.013461,0.034969,-0.207073,0.004738,-0.500632,-0.564125,-0.012327,0.037633,0
13.040000,1,0.146000,0.730000,0,1,1,-0.016285,-0.003545,-0.555817,-0.013452,0.033949,-0.197814,0.003653,-0.519393,-0.564053,-0.012529,0.036724,0
13.044000,1,0.148000,0.740000,0,1,1,-0.016285,-0.003545,-0.556204,-0.013446,0.032892,-0.189317,0.002702,-0.537642,-0.563707,-0.012974,0.034774,0
13.046000,1,0.150000,0.750000,0,1,1,-0.016285,-0.003545,-0.556574,-0.013442,0.031799,-0.181164,0.001813,-0.555360,-0.563447,-0.013204,0.033715,0
13.048000,1,0.152000,0.760000,0,1,1,-0.016285,-0.003545,-0.556929,-0.013439,0.030671,-0.173438,0.001008,-0.572531,-0.563156,-0.013426,0.032629,0
13.048000,1,0.154000,0.770000,0,1,1,-0.016285,-0.003545,-0.557268,-0.013438,0.029509,-0.165727,0.000267,-0.589136,-0.563156,-0.013426,0.032629,0
13.050000,1,0.156000,0.780000,0,1,1,-0.016285,-0.003545,-0.557592,-0.013438,0.028314,-0.158529,-0.000368,-0.605160,-0.562829,-0.013637,0.031524,0
13.054000,1,0.158000,0.790000,0,1,1,-0.016285,-0.003545,-0.557904,-0.013437,0.027089,-0.153069,0.000808,-0.620586,-0.562160,-0.013790,0.029067,0
13.056000,1,0.160000,0.800000,0,1,1,-0.016285,-0.003545,-0.558205,-0.013435,0.025833,-0.148018,0.001820,-0.635400,-0.561729,-0.013987,0.027865,0
13.058000,1,0.162000,0.810000,0,1,1,-0.016285,-0.003545,-0.558496,-0.013430,0.024547,-0.142692,0.002721,-0.649588,-0.561729,-0.013987,0.027865,0
13.060000,1,0.164000,0.820000,0,1,1,-0.013544,-0.004592,-0.558751,-0.013435,0.023235,-0.112658,-0.007910,-0.663134,-0.561136,-0.014419,0.026824,0
13.060000,1,0.166000,0.830000,0,1,1,-0.013544,-0.004592,-0.558949,-0.013461,0.021895,-0.085985,-0.017351,-0.676025,-0.560641,-0.014595,0.025594,0
13.064000,1,0.168000,0.840000,0,1,1,-0.013544,-0.004592,-0.559100,-0.013502,0.020531,-0.065297,-0.023438,-0.688250,-0.559715,-0.014723,0.022833,0
13.066000,1,0.170000,0.850000,0,1,1,-0.013544,-0.004592,-0.559209,-0.013557,0.019143,-0.043745,-0.032037,-0.699795,-0.558806,-0.015149,0.021605,0
13.068000,1,0.172000,0.860000,0,1,1,-0.013544,-0.004592,-0.559277,-0.013629,0.017732,-0.024651,-0.039184,-0.710650,-0.558806,-0.015149,0.021605,0
13.068000,1,0.174000,0.870000,0,1,1,-0.013544,-0.004592,-0.559309,-0.013714,0.016301,-0.008523,-0.045359,-0.720803,-0.558096,-0.015330,0.020191,0
13.072000,1,0.176000,0.880000,0,1,1,-0.013544,-0.004592,-0.559311,-0.013812,0.014850,0.006512,-0.052761,-0.730245,-0.556423,-0.015747,0.017533,0
13.074000,1,0.178000,0.890000,0,1,1,-0.013544,-0.004592,-0.559286,-0.013924,0.013380,0.018083,-0.058248,-0.738966,-0.555597,-0.015872,0.016073,0
13.076000,1,0.180000,0.900000,0,1,1,-0.013544,-0.004592,-0.559246,-0.014041,0.011894,0.021450,-0.059333,-0.746958,-0.554912,-0.015893,0.014445,0
13.078000,1,0.182000,0.910000,0,1,1,-0.013544,-0.004592,-0.559202,-0.014158,0.010393,0.022500,-0.056835,-0.754213,-0.554912,-0.015893,0.014445,0
13.078000,1,0.184000,0.920000,0,1,1,-0.013544,-0.004592,-0.559154,-0.014269,0.008878,0.025820,-0.054783,-0.760723,-0.553862,-0.016094,0.013184,0
13.082000,1,0.186000,0.930000,0,1,1,-0.013544,-0.004592,-0.559110,-0.014373,0.007350,0.017600,-0.048370,-0.766483,-0.552361,-0.016164,0.010137,0
13.084000,1,0.188000,0.940000,0,1,1,-0.013544,-0.004592,-0.559075,-0.014465,0.005812,0.017710,-0.044254,-0.771487,-0.551220,-0.016305,0.008840,0
13.086000,1,0.190000,0.950000,0,1,1,-0.012256,-0.004973,-0.559004,-0.014559,0.004265,0.051609,-0.049432,-0.775729,-0.551220,-0.016305,0.008840,0
13.088000,1,0.192000,0.960000,0,1,1,-0.012256,-0.004973,-0.558882,-0.014659,0.002710,0.070325,-0.050419,-0.779205,-0.550345,-0.016334,0.007380,0
13.088000,1,0.194000,0.970000,0,1,1,-0.012256,-0.004973,-0.558742,-0.014756,0.001149,0.068949,-0.046474,-0.781913,-0.549829,-0.016258,0.005782,0
13.092000,1,0.196000,0.980000,0,1,1,-0.012256,-0.004973,-0.558608,-0.014846,-0.000417,0.064692,-0.043597,-0.783848,-0.548076,-0.016269,0.002789,0
13.094000,1,0.198000,0.990000,0,1,1,-0.012256,-0.004973,-0.558484,-0.014931,-0.001986,0.059405,-0.040795,-0.785011,-0.547143,-0.016262,0.001226,0
13.096000,1,0.200000,1.000000,0,1,1,-0.012256,-0.004973,-0.558372,-0.015008,-0.002386,0.052722,-0.036750,-0.200000,-0.547143,-0.016262,0.001226,0
13.098000,0,0.000000,0.000000,1,1,0,-0.012256,-0.004973,-0.545687,-0.010398,-0.003557,-0.003816,-0.003203,0.785398,-0.545683,-0.010395,-0.002780,1
13.100000,0,0.002000,0.010000,1,1,0,-0.012256,-0.004973,-0.545698,-0.010408,-0.001986,-0.007181,-0.006320,0.785011,-0.545820,-0.010442,-0.002705,0
13.102000,0,0.004000,0.020000,1,1,0,-0.012256,-0.004973,-0.545715,-0.010423,-0.000417,-0.010410,-0.009362,0.783848,-0.546111,-0.010419,-0.002645,0
13.104000,0,0.006000,0.030000,1,1,0,-0.012256,-0.004973,-0.545739,-0.010445,0.001149,-0.013508,-0.012350,0.781913,-0.546369,-0.010503,-0.002341,0
13.106000,0,0.008000,0.040000,1,1,0,-0.012256,-0.004973,-0.545769,-0.010473,0.002710,-0.016539,-0.015274,0.779205,-0.546369,-0.010503,-0.002341,0
13.106000,0,0.010000,0.050000,1,1,0,-0.012256,-0.004973,-0.545805,-0.010506,0.004265,-0.019450,-0.018154,0.775729,-0.546581,-0.010650,-0.001756,0
13.110000,0,0.012000,0.060000,1,1,0,-0.012256,-0.004973,-0.545847,-0.010545,0.005812,-0.022202,-0.021027,0.771487,-0.546689,-0.011008,0.000187,0
13.112000,0,0.014000,0.070000,1,0,1,-0.012083,-0.001306,-0.545894,-0.010589,0.007350,-0.024348,-0.022563,0.766483,-0.545297,-0.011063,0.001525,0
13.114000,0,0.016000,0.080000,1,0,1,-0.012083,-0.001306,-0.545944,-0.010636,0.008878,-0.026382,-0.024081,0.760723,-0.544953,-0.011144,0.003000,0
13.114000,0,0.018000,0.090000,1,0,1,-0.012083,-0.001306,-0.545999,-0.010685,0.010393,-0.028365,-0.025561,0.754213,-0.544953,-0.011144,0.003000,0
13.116000,0,0.020000,0.100000,1,0,1,-0.012083,-0.001306,-0.546058,-0.010738,0.011894,-0.030669,-0.027092,0.746958,-0.545619,-0.011334,0.004651,0
13.120000,0,0.022000,0.110000,1,0,1,-0.012083,-0.001306,-0.546122,-0.010794,0.013380,-0.032731,-0.028636,0.738966,-0.544092,-0.011138,0.008205,0
13.122000,0,0.024000,0.120000,1,0,1,-0.012083,-0.001306,-0.546189,-0.010852,0.014850,-0.034289,-0.030063,0.730245,-0.542299,-0.010686,0.009971,0
13.124000,0,0.026000,0.130000,1,0,1,-0.012083,-0.001306,-0.546259,-0.010914,0.016301,-0.035804,-0.031451,0.720803,-0.542299,-0.010686,0.009971,0
13.126000,0,0.028000,0.140000,1,0,1,-0.012083,-0.001306,-0.546332,-0.010978,0.017732,-0.037548,-0.032916,0.710650,-0.542338,-0.010679,0.012016,0
13.128000,0,0.030000,0.150000,1,0,1,-0.012083,-0.001306,-0.546409,-0.011046,0.019143,-0.039146,-0.034351,0.699795,-0.541539,-0.010402,0.013917,0
13.130000,0,0.032000,0.160000,1,0,1,-0.012083,-0.001306,-0.546488,-0.011116,0.020531,-0.040292,-0.035658,0.688250,-0.539657,-0.009562,0.017460,0
13.132000,0,0.034000,0.170000,1,0,1,-0.012083,-0.001306,-0.546570,-0.011188,0.021895,-0.041400,-0.036924,0.676025,-0.539657,-0.009562,0.017460,0
13.134000,0,0.036000,0.180000,1,0,1,-0.012083,-0.001306,-0.546654,-0.011263,0.023235,-0.042422,-0.038158,0.663134,-0.539207,-0.009264,0.019280,0
13.134000,0,0.038000,0.190000,1,0,1,-0.017931,0.001570,-0.546742,-0.011339,0.024547,-0.046004,-0.038059,0.649588,-0.538882,-0.008988,0.021046,0
13.138000,0,0.040000,0.200000,1,0,1,-0.017931,0.001570,-0.546838,-0.011415,0.025833,-0.049398,-0.037963,0.635400,-0.538606,-0.008520,0.024389,0
13.140000,0,0.042000,0.210000,1,0,1,-0.017931,0.001570,-0.546940,-0.011491,0.027089,-0.052693,-0.037856,0.620586,-0.538606,-0.008520,0.024389,0
13.142000,0,0.044000,0.220000,1,0,1,-0.017931,0.001570,-0.547048,-0.011567,0.028314,-0.055846,-0.037745,0.605160,-0.538649,-0.008333,0.025967,0
13.144000,0,0.046000,0.230000,1,0,1,-0.017931,0.001570,-0.547163,-0.011642,0.029509,-0.058832,-0.037724,0.589136,-0.538777,-0.008367,0.027779,0
13.144000,0,0.048000,0.240000,1,0,1,-0.017931,0.001570,-0.547284,-0.011718,0.030671,-0.061712,-0.037594,0.572531,-0.539134,-0.008077,0.028916,0
13.148000,0,0.050000,0.250000,1,0,1,-0.017931,0.001570,-0.547410,-0.011793,0.031799,-0.064271,-0.037543,0.555360,-0.539843,-0.008134,0.031902,0
