time,roll_e,pitch_e,yaw_e
1.326000,-0.002415,0.026017,0.226661
1.326000,-0.002341,0.025836,0.227019
1.328000,-0.002285,0.025644,0.227391
1.330000,-0.002246,0.025440,0.227776
1.334000,-0.002224,0.025224,0.228174
1.336000,-0.002220,0.024996,0.228586
1.336000,-0.002234,0.024757,0.229013
1.338000,-0.002264,0.024507,0.229450
1.342000,-0.002310,0.024245,0.229899
1.344000,-0.002373,0.023972,0.230359
1.344000,-0.002452,0.023688,0.230831
1.346000,-0.002547,0.023394,0.231315
1.348000,-0.002658,0.023090,0.231812
1.352000,-0.002931,0.022454,0.232850
1.354000,-0.002931,0.022454,0.232850
1.354000,-0.003091,0.022122,0.233392
1.356000,-0.003267,0.021781,0.233949
1.360000,-0.003666,0.021073,0.235115
1.362000,-0.003666,0.021073,0.235115
1.364000,-0.003888,0.020705,0.235723
1.364000,-0.004122,0.020329,0.236345
1.366000,-0.004371,0.019944,0.236983
1.370000,-0.004910,0.019152,0.238313
1.370000,-0.004910,0.019152,0.238313
1.372000,-0.005201,0.018744,0.239008
1.374000,-0.005504,0.018330,0.239721
1.376000,-0.005821,0.017909,0.240456
1.380000,-0.006151,0.017480,0.241214
1.380000,-0.006495,0.017045,0.241997
1.382000,-0.006852,0.016603,0.242806
1.384000,-0.007223,0.016154,0.243645
1.388000,-0.008010,0.015235,0.245450
1.388000,-0.008010,0.015235,0.245450
1.390000,-0.008424,0.014764,0.246429
1.392000,-0.008910,0.014207,0.247341
1.396000,-0.009455,0.013582,0.248198
1.396000,-0.010016,0.012931,0.248903
1.398000,-0.010580,0.012265,0.249465
1.400000,-0.011139,0.011594,0.249905
1.404000,-0.011685,0.010927,0.250229
1.404000,-0.012211,0.010271,0.250456
1.406000,-0.012713,0.009631,0.250607
1.408000,-0.013186,0.009010,0.250715
1.410000,-0.013628,0.008410,0.250783
1.412000,-0.014039,0.007834,0.250814
1.414000,-0.014416,0.007283,0.250819
1.418000,-0.014760,0.006756,0.250807
1.418000,-0.015071,0.006255,0.250788
1.420000,-0.015348,0.005779,0.250770
1.422000,-0.015591,0.005329,0.250760
1.426000,-0.015979,0.004503,0.250780
1.428000,-0.015979,0.004503,0.250780
1.428000,-0.016125,0.004125,0.250817
1.430000,-0.016242,0.003771,0.250880
1.432000,-0.016330,0.003438,0.250965
1.436000,-0.016423,0.002837,0.251208
1.436000,-0.016423,0.002837,0.251208
1.438000,-0.016431,0.002567,0.251367
1.440000,-0.016417,0.002314,0.251551
1.442000,-0.016379,0.002080,0.251760
1.446000,-0.016243,0.001660,0.252253
1.446000,-0.016243,0.001660,0.252253
1.448000,-0.016146,0.001474,0.252536
1.450000,-0.016033,0.001302,0.252842
1.452000,-0.015904,0.001144,0.253171
1.456000,-0.015602,0.000866,0.253897
1.458000,-0.015602,0.000866,0.253897
1.458000,-0.015431,0.000745,0.254293
1.460000,-0.015250,0.000636,0.254708
1.462000,-0.015057,0.000537,0.255146
1.466000,-0.014643,0.000371,0.256082
1.466000,-0.014643,0.000371,0.256082
1.468000,-0.014424,0.000302,0.256581
1.470000,-0.014198,0.000241,0.257098
1.474000,-0.013728,0.000145,0.258189
1.474000,-0.013728,0.000145,0.258189
1.476000,-0.013485,0.000108,0.258763
1.478000,-0.013238,0.000079,0.259354
1.480000,-0.012987,0.000056,0.259963
1.482000,-0.012734,0.000040,0.260588
1.484000,-0.012477,0.000030,0.261231
1.488000,-0.012218,0.000028,0.261891
1.490000,-0.011957,0.000031,0.262569
1.490000,-0.011695,0.000039,0.263265
1.492000,-0.011432,0.000053,0.263976
1.494000,-0.011168,0.000072,0.264706
1.498000,-0.010641,0.000126,0.266217
1.500000,-0.010641,0.000126,0.266217
1.500000,-0.010378,0.000159,0.266999
1.502000,-0.010116,0.000197,0.267796
1.504000,-0.009854,0.000239,0.268610
1.508000,-0.009594,0.000284,0.269441
1.508000,-0.009336,0.000334,0.270289
1.510000,-0.009079,0.000388,0.271155
1.512000,-0.008824,0.000446,0.272039
1.516000,-0.008571,0.000507,0.272941
1.518000,-0.008320,0.000571,0.273860
1.518000,-0.008071,0.000639,0.274797
1.520000,-0.007825,0.000710,0.275752
1.524000,-0.007581,0.000784,0.276725
1.526000,-0.007341,0.000861,0.277715
1.526000,-0.007103,0.000941,0.278722
1.528000,-0.006867,0.001024,0.279746
1.532000,-0.006404,0.001196,0.281847
1.534000,-0.006404,0.001196,0.281847
1.534000,-0.006177,0.001285,0.282923
1.536000,-0.005952,0.001376,0.284013
1.538000,-0.005730,0.001469,0.285120
1.542000,-0.005511,0.001564,0.286243
1.544000,-0.005296,0.001661,0.287383
1.544000,-0.005083,0.001759,0.288541
1.546000,-0.004873,0.001859,0.289716
1.548000,-0.004667,0.001960,0.290908
1.552000,-0.004464,0.002062,0.292117
1.554000,-0.004265,0.002165,0.293342
1.554000,-0.004069,0.002270,0.294585
1.556000,-0.003876,0.002375,0.295844
1.558000,-0.003686,0.002480,0.297120
1.562000,-0.003500,0.002587,0.298412
1.564000,-0.003317,0.002693,0.299716
1.564000,-0.003137,0.002799,0.301032
1.566000,-0.002960,0.002906,0.302360
1.568000,-0.002786,0.003012,0.303701
1.572000,-0.002448,0.003224,0.306421
1.574000,-0.002448,0.003224,0.306421
1.574000,-0.002283,0.003329,0.307801
1.576000,-0.002121,0.003433,0.309191
1.578000,-0.001962,0.003536,0.310595
1.582000,-0.001806,0.003639,0.312014
1.582000,-0.001980,0.003904,0.313355
1.584000,-0.002458,0.004318,0.314622
1.586000,-0.003196,0.004858,0.315829
1.590000,-0.004065,0.005453,0.316861
1.592000,-0.005022,0.006089,0.317710
1.592000,-0.006030,0.006755,0.318368
1.594000,-0.007070,0.007449,0.318842
1.596000,-0.008121,0.008164,0.319161
1.600000,-0.010203,0.009643,0.319431
1.600000,-0.010203,0.009643,0.319431
1.602000,-0.011213,0.010401,0.319428
1.604000,-0.012191,0.011166,0.319359
1.606000,-0.013132,0.011935,0.319244
1.610000,-0.014027,0.012704,0.319095
1.612000,-0.014874,0.013471,0.318923
1.612000,-0.015669,0.014234,0.318753
1.614000,-0.016412,0.014989,0.318598
1.616000,-0.017098,0.015734,0.318459
1.620000,-0.017726,0.016465,0.318340
1.620000,-0.018293,0.017179,0.318244
1.622000,-0.018799,0.017875,0.318171
1.624000,-0.019246,0.018551,0.318124
1.626000,-0.019634,0.019205,0.318103
1.630000,-0.019965,0.019836,0.318109
1.632000,-0.020240,0.020443,0.318142
1.632000,-0.020462,0.021025,0.318202
1.634000,-0.020632,0.021582,0.318290
1.636000,-0.020755,0.022113,0.318407
1.640000,-0.020864,0.023097,0.318719
1.642000,-0.020864,0.023097,0.318719
1.642000,-0.020857,0.023549,0.318914
1.644000,-0.020815,0.023977,0.319134
1.646000,-0.020739,0.024379,0.319380
1.650000,-0.020495,0.025108,0.319944
1.652000,-0.020495,0.025108,0.319944
1.652000,-0.020333,0.025435,0.320261
1.654000,-0.020149,0.025738,0.320599
1.656000,-0.019944,0.026017,0.320958
1.660000,-0.019483,0.026503,0.321741
1.662000,-0.019483,0.026503,0.321741
1.662000,-0.019231,0.026711,0.322163
1.664000,-0.018969,0.026897,0.322603
1.668000,-0.018421,0.027199,0.323540
1.670000,-0.018421,0.027199,0.323540
1.670000,-0.018138,0.027316,0.324035
1.674000,-0.017853,0.027413,0.324546
1.676000,-0.017566,0.027489,0.325073
1.676000,-0.017280,0.027544,0.325617
1.678000,-0.016997,0.027578,0.326177
1.680000,-0.016717,0.027592,0.326752
1.684000,-0.016443,0.027585,0.327343
1.686000,-0.016174,0.027560,0.327948
1.688000,-0.015913,0.027516,0.328567
1.688000,-0.015660,0.027452,0.329201
1.690000,-0.015417,0.027371,0.329850
1.692000,-0.015183,0.027271,0.330515
1.694000,-0.015183,0.027271,0.330515
1.698000,-0.014749,0.027019,0.331886
1.698000,-0.014550,0.026866,0.332593
1.700000,-0.014364,0.026696,0.333313
1.702000,-0.014191,0.026509,0.334045
1.704000,-0.014030,0.026307,0.334790
1.708000,-0.013883,0.026089,0.335546
1.710000,-0.013748,0.025857,0.336312
1.710000,-0.013628,0.025611,0.337089
1.712000,-0.013523,0.025351,0.337881
1.714000,-0.013433,0.025078,0.338687
1.716000,-0.013358,0.024791,0.339507
1.720000,-0.013298,0.024492,0.340341
1.722000,-0.013253,0.024180,0.341188
1.722000,-0.013223,0.023856,0.342046
1.724000,-0.013208,0.023519,0.342917
1.728000,-0.013223,0.022811,0.344690
1.730000,-0.013223,0.022811,0.344690
1.730000,-0.013254,0.022439,0.345593
1.732000,-0.013297,0.022057,0.346501
1.734000,-0.013355,0.021664,0.347418
1.738000,-0.013518,0.020851,0.349293
1.740000,-0.013518,0.020851,0.349293
1.742000,-0.013627,0.020431,0.350267
1.742000,-0.013751,0.020003,0.351259
1.744000,-0.013890,0.019565,0.352273
1.746000,-0.014045,0.019118,0.353306
1.750000,-0.014398,0.018196,0.355422
1.752000,-0.014593,0.017720,0.356499
1.754000,-0.014593,0.017720,0.356499
1.754000,-0.014799,0.017237,0.357579
1.756000,-0.015014,0.016746,0.358660
1.758000,-0.015239,0.016247,0.359742
1.762000,-0.015737,0.015234,0.361969
1.764000,-0.016021,0.014722,0.363179
1.766000,-0.016021,0.014722,0.363179
1.766000,-0.016320,0.014204,0.364435
1.768000,-0.016629,0.013678,0.365726
1.770000,-0.016946,0.013141,0.367032
1.774000,-0.017583,0.012035,0.369586
1.776000,-0.017899,0.011468,0.370810
1.778000,-0.018214,0.010896,0.371989
1.778000,-0.018214,0.010896,0.371989
1.780000,-0.018574,0.010271,0.373052
1.782000,-0.018971,0.009608,0.374020
1.786000,-0.019746,0.008259,0.375547
1.788000,-0.020113,0.007587,0.376109
1.790000,-0.020113,0.007587,0.376109
1.790000,-0.020462,0.006926,0.376566
1.792000,-0.020789,0.006279,0.376939
1.794000,-0.021091,0.005651,0.377233
1.798000,-0.021612,0.004466,0.377652
1.800000,-0.021612,0.004466,0.377652
1.802000,-0.021828,0.003913,0.377808
1.802000,-0.022012,0.003387,0.377958
1.804000,-0.022162,0.002889,0.378111
1.808000,-0.022367,0.001978,0.378431
1.810000,-0.022422,0.001565,0.378607
1.812000,-0.022422,0.001565,0.378607
1.812000,-0.022447,0.001178,0.378804
1.814000,-0.022444,0.000817,0.379021
1.816000,-0.022413,0.000483,0.379261
1.820000,-0.022269,-0.000111,0.379815
1.822000,-0.022159,-0.000372,0.380132
1.824000,-0.022159,-0.000372,0.380132
1.824000,-0.022027,-0.000611,0.380476
1.826000,-0.021874,-0.000829,0.380846
1.828000,-0.021700,-0.001027,0.381243
1.832000,-0.021507,-0.001205,0.381666
1.834000,-0.021295,-0.001363,0.382115
1.834000,-0.021067,-0.001504,0.382590
1.836000,-0.020824,-0.001627,0.383088
1.838000,-0.020566,-0.001734,0.383613
1.842000,-0.020011,-0.001901,0.384735
1.844000,-0.020011,-0.001901,0.384735
1.846000,-0.019716,-0.001963,0.385332
1.846000,-0.019413,-0.002013,0.385951
1.848000,-0.019100,-0.002050,0.386592
1.850000,-0.018780,-0.002075,0.387255
1.854000,-0.018118,-0.002093,0.388644
1.856000,-0.018118,-0.002093,0.388644
1.856000,-0.017779,-0.002086,0.389370
1.858000,-0.017436,-0.002071,0.390115
1.860000,-0.017089,-0.002047,0.390878
1.862000,-0.016739,-0.002014,0.391661
1.866000,-0.016032,-0.001927,0.393287
1.868000,-0.016032,-0.001927,0.393287
1.868000,-0.015677,-0.001873,0.394129
1.870000,-0.015321,-0.001813,0.394988
1.872000,-0.014965,-0.001747,0.395864
1.876000,-0.014254,-0.001596,0.397671
1.878000,-0.013900,-0.001513,0.398601
1.880000,-0.013547,-0.001425,0.399545
1.880000,-0.013547,-0.001425,0.399545
1.882000,-0.013196,-0.001333,0.400504
1.884000,-0.012848,-0.001236,0.401480
1.888000,-0.012156,-0.001031,0.403485
1.890000,-0.011814,-0.000921,0.404515
1.892000,-0.011814,-0.000921,0.404515
1.892000,-0.011475,-0.000809,0.405559
1.894000,-0.011139,-0.000694,0.406618
1.898000,-0.010476,-0.000453,0.408789
1.898000,-0.010476,-0.000453,0.408789
1.900000,-0.010151,-0.000329,0.409897
1.902000,-0.009829,-0.000203,0.411023
1.906000,-0.009197,0.000055,0.413327
1.908000,-0.008887,0.000187,0.414504
1.910000,-0.008887,0.000187,0.414504
1.910000,-0.008581,0.000321,0.415695
1.912000,-0.008280,0.000455,0.416898
1.914000,-0.007983,0.000590,0.418117
1.918000,-0.007403,0.000865,0.420601
1.920000,-0.007403,0.000865,0.420601
1.922000,-0.007119,0.001005,0.421867
1.922000,-0.006840,0.001144,0.423145
1.924000,-0.006566,0.001285,0.424435
1.926000,-0.006296,0.001426,0.425740
1.930000,-0.005771,0.001710,0.428396
1.932000,-0.005771,0.001710,0.428396
1.934000,-0.005515,0.001853,0.429749
1.934000,-0.005263,0.001996,0.431112
1.936000,-0.005016,0.002139,0.432488
1.938000,-0.004774,0.002281,0.433873
1.942000,-0.004301,0.002566,0.436673
1.944000,-0.004074,0.002705,0.438088
1.944000,-0.004074,0.002705,0.438088
1.946000,-0.003853,0.002841,0.439510
1.948000,-0.003638,0.002975,0.440942
1.952000,-0.003224,0.003238,0.443841
1.954000,-0.003224,0.003238,0.443841
1.954000,-0.003025,0.003366,0.445308
1.956000,-0.002832,0.003493,0.446783
1.958000,-0.002644,0.003617,0.448271
1.962000,-0.002282,0.003859,0.451245
1.964000,-0.002108,0.003975,0.452696
1.964000,-0.002108,0.003975,0.452696
1.966000,-0.001938,0.004089,0.454136
1.968000,-0.001771,0.004201,0.455576
1.970000,-0.001609,0.004311,0.457025
1.974000,-0.002246,0.004881,0.459709
1.976000,-0.002902,0.005273,0.460856
1.978000,-0.002902,0.005273,0.460856
1.978000,-0.003681,0.005703,0.461821
1.980000,-0.004549,0.006166,0.462608
1.984000,-0.006464,0.007180,0.463707
1.986000,-0.007468,0.007725,0.464057
1.988000,-0.007468,0.007725,0.464057
1.988000,-0.008484,0.008290,0.464334
1.990000,-0.009497,0.008873,0.464557
1.992000,-0.010495,0.009470,0.464731
1.996000,-0.012400,0.010691,0.464973
1.998000,-0.012400,0.010691,0.464973
1.998000,-0.013292,0.011309,0.465062
2.000000,-0.014140,0.011927,0.465149
2.002000,-0.014936,0.012544,0.465236
2.006000,-0.016362,0.013762,0.465434
2.008000,-0.016988,0.014359,0.465552
2.010000,-0.016988,0.014359,0.465552
2.010000,-0.017560,0.014946,0.465692
2.012000,-0.018077,0.015520,0.465854
2.014000,-0.018077,0.015520,0.465854
2.018000,-0.018938,0.016626,0.466247
2.020000,-0.019284,0.017155,0.466479
2.022000,-0.019574,0.017667,0.466735
2.022000,-0.019813,0.018161,0.467018
2.024000,-0.020005,0.018637,0.467327
2.028000,-0.020254,0.019530,0.468028
2.030000,-0.020254,0.019530,0.468028
2.032000,-0.020317,0.019947,0.468417
2.032000,-0.020344,0.020344,0.468833
2.034000,-0.020337,0.020720,0.469274
2.036000,-0.020299,0.021076,0.469741
2.040000,-0.020136,0.021724,0.470744
2.042000,-0.020136,0.021724,0.470744
2.044000,-0.020017,0.022016,0.471279
2.044000,-0.019879,0.022287,0.471835
2.046000,-0.019721,0.022537,0.472413
2.048000,-0.019547,0.022764,0.473010
2.052000,-0.019158,0.023155,0.474260
2.054000,-0.019158,0.023155,0.474260
2.054000,-0.018947,0.023318,0.474911
2.056000,-0.018729,0.023461,0.475580
2.058000,-0.018504,0.023584,0.476266
2.060000,-0.018275,0.023686,0.476967
2.064000,-0.018044,0.023767,0.477682
2.064000,-0.017812,0.023827,0.478411
2.066000,-0.017581,0.023866,0.479152
2.068000,-0.017352,0.023886,0.479905
2.070000,-0.017127,0.023886,0.480670
2.074000,-0.016690,0.023829,0.482233
2.076000,-0.016690,0.023829,0.482233
2.076000,-0.016482,0.023772,0.483031
2.078000,-0.016280,0.023698,0.483839
2.080000,-0.016087,0.023606,0.484656
2.084000,-0.015729,0.023370,0.486321
2.086000,-0.015729,0.023370,0.486321
2.088000,-0.015565,0.023226,0.487167
2.088000,-0.015411,0.023067,0.488021
2.090000,-0.015269,0.022891,0.488883
2.094000,-0.015021,0.022493,0.490629
2.096000,-0.014916,0.022271,0.491513
2.096000,-0.014916,0.022271,0.491513
2.098000,-0.014823,0.022035,0.492401
2.100000,-0.014741,0.021784,0.493295
2.102000,-0.014674,0.021520,0.494195
2.104000,-0.014620,0.021242,0.495103
2.108000,-0.014555,0.020646,0.496942
2.110000,-0.014555,0.020646,0.496942
2.110000,-0.014543,0.020330,0.497873
2.112000,-0.014546,0.020001,0.498812
2.114000,-0.014562,0.019661,0.499758
2.118000,-0.014640,0.018944,0.501672
2.120000,-0.014700,0.018568,0.502641
2.120000,-0.014700,0.018568,0.502641
2.122000,-0.014771,0.018182,0.503614
2.124000,-0.014855,0.017786,0.504592
2.126000,-0.014953,0.017380,0.505577
2.128000,-0.015063,0.016964,0.506569
2.132000,-0.015326,0.016104,0.508576
2.132000,-0.015326,0.016104,0.508576
2.134000,-0.015477,0.015661,0.509591
2.136000,-0.015639,0.015210,0.510610
2.138000,-0.015815,0.014751,0.511642
2.142000,-0.016210,0.013810,0.513748
2.142000,-0.016210,0.013810,0.513748
2.144000,-0.016428,0.013327,0.514822
2.146000,-0.016658,0.012837,0.515907
2.148000,-0.016899,0.012339,0.517003
2.150000,-0.017151,0.011833,0.518106
2.154000,-0.017682,0.010801,0.520331
2.156000,-0.017959,0.010276,0.521446
2.156000,-0.017959,0.010276,0.521446
2.158000,-0.018243,0.009747,0.522563
2.160000,-0.018532,0.009215,0.523679
2.162000,-0.018838,0.008682,0.524836
2.166000,-0.019491,0.007605,0.527239
2.166000,-0.019491,0.007605,0.527239
2.168000,-0.019830,0.007060,0.528467
2.170000,-0.020197,0.006455,0.529612
2.174000,-0.020584,0.005804,0.530684
2.174000,-0.020953,0.005153,0.531623
2.176000,-0.021300,0.004507,0.532434
2.180000,-0.021913,0.003256,0.533711
2.182000,-0.021913,0.003256,0.533711
2.182000,-0.022176,0.002660,0.534214
2.184000,-0.022409,0.002085,0.534669
2.188000,-0.022611,0.001535,0.535077
2.188000,-0.022782,0.001011,0.535441
2.190000,-0.022922,0.000513,0.535772
2.192000,-0.023031,0.000042,0.536080
2.196000,-0.023160,-0.000819,0.536668
2.196000,-0.023160,-0.000819,0.536668
2.198000,-0.023180,-0.001208,0.536964
2.200000,-0.023172,-0.001571,0.537277
2.202000,-0.023136,-0.001908,0.537603
2.206000,-0.022986,-0.002506,0.538312
2.208000,-0.022874,-0.002768,0.538698
2.208000,-0.022874,-0.002768,0.538698
2.210000,-0.022741,-0.003008,0.539108
2.212000,-0.022587,-0.003226,0.539542
2.214000,-0.022413,-0.003423,0.540000
2.216000,-0.022220,-0.003599,0.540483
2.220000,-0.021782,-0.003894,0.541520
2.222000,-0.021782,-0.003894,0.541520
2.224000,-0.021540,-0.004014,0.542075
2.224000,-0.021285,-0.004118,0.542652
2.226000,-0.021018,-0.004207,0.543252
2.228000,-0.020738,-0.004281,0.543875
2.232000,-0.020148,-0.004387,0.545184
2.234000,-0.020148,-0.004387,0.545184
2.234000,-0.019840,-0.004421,0.545871
2.236000,-0.019524,-0.004444,0.546576
2.238000,-0.019202,-0.004456,0.547301
2.242000,-0.018541,-0.004449,0.548809
2.244000,-0.018204,-0.004432,0.549590
2.246000,-0.018204,-0.004432,0.549590
2.246000,-0.017864,-0.004406,0.550388
2.248000,-0.017521,-0.004372,0.551202
2.250000,-0.017176,-0.004330,0.552034
2.254000,-0.016481,-0.004225,0.553746
2.256000,-0.016132,-0.004162,0.554627
2.258000,-0.015783,-0.004093,0.555522
2.258000,-0.015783,-0.004093,0.555522
2.260000,-0.015435,-0.004019,0.556432
2.262000,-0.015087,-0.003940,0.557356
2.264000,-0.014741,-0.003856,0.558295
2.268000,-0.014053,-0.003673,0.560213
2.268000,-0.014053,-0.003673,0.560213
2.270000,-0.013712,-0.003574,0.561193
2.272000,-0.013374,-0.003472,0.562186
2.274000,-0.013038,-0.003365,0.563193
2.278000,-0.012704,-0.003255,0.564214
2.280000,-0.012373,-0.003141,0.565249
2.280000,-0.012044,-0.003023,0.566297
2.282000,-0.011719,-0.002902,0.567358
2.284000,-0.011396,-0.002777,0.568434
2.286000,-0.011077,-0.002648,0.569523
2.290000,-0.010450,-0.002382,0.571737
2.292000,-0.010450,-0.002382,0.571737
2.292000,-0.010143,-0.002245,0.572862
2.294000,-0.009839,-0.002106,0.573998
2.296000,-0.009540,-0.001965,0.575147
2.298000,-0.009244,-0.001821,0.576309
2.300000,-0.008953,-0.001675,0.577483
2.302000,-0.008666,-0.001527,0.578670
2.304000,-0.008383,-0.001377,0.579871
2.306000,-0.008105,-0.001225,0.581085
2.308000,-0.007831,-0.001072,0.582312
2.312000,-0.007561,-0.000917,0.583553
2.312000,-0.007296,-0.000763,0.584803
2.314000,-0.007036,-0.000607,0.586061
2.316000,-0.006781,-0.000452,0.587326
2.318000,-0.006530,-0.000296,0.588601
2.320000,-0.006284,-0.000140,0.589885
2.324000,-0.006043,0.000017,0.591179
2.324000,-0.005805,0.000174,0.592484
2.326000,-0.005572,0.000332,0.593802
2.328000,-0.005343,0.000490,0.595134
2.330000,-0.005118,0.000649,0.596478
2.334000,-0.004896,0.000807,0.597838
2.334000,-0.004679,0.000966,0.599212
2.336000,-0.004465,0.001125,0.600603
2.338000,-0.004258,0.001280,0.601984
2.340000,-0.004055,0.001433,0.603357
2.344000,-0.003857,0.001582,0.604723
2.344000,-0.003663,0.001730,0.606086
2.346000,-0.003473,0.001876,0.607451
2.348000,-0.003286,0.002023,0.608824
2.350000,-0.003101,0.002169,0.610209
2.354000,-0.002919,0.002316,0.611611
2.354000,-0.002738,0.002465,0.613045
2.356000,-0.002558,0.002616,0.614508
2.358000,-0.002380,0.002767,0.616006
2.362000,-0.002774,0.003285,0.618827
2.364000,-0.003157,0.003594,0.620002
2.364000,-0.003157,0.003594,0.620002
2.366000,-0.003627,0.003925,0.620964
2.368000,-0.004159,0.004279,0.621713
2.370000,-0.004742,0.004658,0.622268
2.374000,-0.006018,0.005479,0.622890
2.376000,-0.006685,0.005922,0.623009
2.376000,-0.006685,0.005922,0.623009
2.378000,-0.007354,0.006385,0.623031
2.380000,-0.008019,0.006865,0.622978
2.384000,-0.009307,0.007877,0.622710
2.386000,-0.009307,0.007877,0.622710
2.386000,-0.009918,0.008404,0.622523
2.388000,-0.010506,0.008943,0.622343
2.390000,-0.011066,0.009492,0.622180
2.394000,-0.012086,0.010609,0.621935
2.396000,-0.012086,0.010609,0.621935
2.398000,-0.012538,0.011172,0.621859
2.398000,-0.012952,0.011733,0.621819
2.400000,-0.013324,0.012290,0.621813
2.402000,-0.013653,0.012842,0.621840
2.406000,-0.014179,0.013921,0.621991
2.408000,-0.014179,0.013921,0.621991
2.410000,-0.014379,0.014446,0.622114
2.410000,-0.014541,0.014959,0.622271
2.412000,-0.014664,0.015458,0.622457
2.414000,-0.014749,0.015943,0.622669
2.418000,-0.014815,0.016869,0.623171
2.420000,-0.014800,0.017308,0.623459
2.422000,-0.014800,0.017308,0.623459
2.422000,-0.014759,0.017731,0.623775
